ID,SMILES
hop_552,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@@]3([C@H](C34CC4)C(=O)N(C[C@H]56)C[C@H](N6)CC5)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC(C)(C1)C12CC2
hop_553,C1[C@@H](F)CN(CCC2)[C@]12COc(cc(c3)N(C[C@H]45)C[C@H](N5)CC4)c(c36)S(=O)(=O)[C@@H](C#N)[C@H](N6)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from N#C[C@@H](CN1)S(=O)(=O)c(c12)cccc2
hop_554,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@@H]3[C@@H](N(C[C@H]45)C[C@H](N5)CC4)C/C(=N/O)[C@@H]([C@@H]36)C[C@@H](CC6=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from O/N=C\1CCC[C@H]([C@H]12)C(=O)CCC2
hop_555,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H]([C@]34c5c(CCN4C)[nH+]c([nH]5)N(C[C@H]67)C[C@H](N7)CC6)[C@H](N(C)CC3)CNC(=O)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from CN1CCc([nH+]c[nH]2)c2C13CCN(C)CC3
hop_556,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[N@@+]34[C@](C)(CCC4)[C@@H](N(C[C@H]56)C[C@H](N6)CC5)[C@@H](C3)n(cn7)cc7-c8cc(O)cc(c89)ccc(F)c9C#C St 2 from C1CC[NH+](C12C)CCC2
hop_557,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@]34[C@@H]5CC[C@@]4(O)[C@H]([C@H](C3)[C@@H]5N(C[C@H]67)C[C@H](N7)CC6)n(cn8)cc8-c9cc(O)cc(c19)ccc(F)c1C#C St 3 from O[C@]12[C@H]3[C@@H](CC2)C[C@@H](C1)C3
hop_558,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)CC(=C(C)C3)Cc(c34)c(N(C[C@H]56)C[C@H](N6)CC5)oc4OC[C@@]78N(C[C@H](F)C7)CCC8 St 2 from CC(C1)=C(C)Cc(c12)coc2
hop_559,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@@H](OC(=O)[C@H]3N(C[C@H]45)C[C@H](N5)CC4)[C@H]([C@]3(C)O)C(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from C[C@]1(O)CC(=O)OCC1
hop_560,C1[C@@H](F)CN(CCC2)[C@]12COc(c3N(C[C@H]45)C[C@H](N5)CC4)oc6C[C@H](c(c7c36)cnc(n7)N)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from c1coc(c12)CCc3c2nc(N)nc3
hop_561,C#Cc1c(F)ccc(c12)cc(O)cc2[C@](c(c34)cc(C)c(Cl)c4C)(C(=O)N3CCN(C[C@H]56)C[C@H](N6)CC5)Cc7cccc(c7)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from C[C@H]1C(=O)Nc(c12)c(C)c(Cl)c(C)c2
hop_562,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@]3([NH3+])CN(C(=O)N(C[C@H]45)C[C@H](N5)CC4)NC[C@@]3(O)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from [NH3+][C@H]1[C@H](O)CNNC1
hop_563,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)[C@H](N3)[C@@H](CN(C)C(=O)N(C[C@H]45)C[C@H](N5)CC4)Cn(c36)nc(c6N)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from Nc1cnn(c12)CCCN2
hop_564,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@H](C3)[C@@H]([C@@H](C[C@@]34C)N(C[C@H]56)C[C@H](N6)CC5)[C@](O4)(C)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 2 from CC(O1)(C)C(CC2)CC[C@@]12C
hop_565,C1[C@@H](F)CN(CCC2)[C@]12COCS(=O)(=O)[C@H]3C[C@]4([C@H](NC5)[C@@H]([C@@H]3[C@@]45C)N(C[C@H]67)C[C@H](N7)CC6)CC(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C[C@@]12[C@]3(C)[C@H](CC2)C[C@H]1NC3
hop_566,C1C[C@@H](N2)CN(C[C@H]12)C(=O)C[C@@H]([NH2+]3)[C@@H](C[C@@H]([C@@H]34)O)[C@@H](OC[C@@]56N(C[C@H](F)C5)CCC6)[C@@H]4C#CCc7cc(O)cc(c78)ccc(F)c8C#C St 1 from [C@@H]12[C@@H](O)C[C@@H](CC1)C[NH2+]2
hop_567,C1[C@@H](F)CN(CCC2)[C@]12COc3c(CN(C[C@H]45)C[C@H](N5)CC4)[nH+]c(c(C6)c3C[C@@H]([C@H]67)C(=O)NC7=O)Cc8cc(O)cc(c89)ccc(F)c9C#C St 1 from Cc(c1)[nH+]c(C)c(C2)c1C[C@H]([C@@H]23)C(=O)NC3=O
hop_568,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]([C@H]34)C[C@@H]([C@H](CN4C)[C@@H]3N(C[C@H]56)C[C@H](N6)CC5)N(C)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CN(C1)[C@H](C[C@H]12)CCC2
hop_569,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C3)C(=O)NC([C@@]34N(C[C@H]56)C[C@H](N6)CC5)=Nc7c(cccc7)N=C4\C=C\Cc8cc(O)cc(c89)ccc(F)c9C#C St 1 from c1cccc(c12)N=C[C@@H]3C(=N2)NC(=O)NC3
hop_570,C1[C@@H](F)CN(CCC2)[C@]12COCc(ncc3=O)c(CN(C)C(=O)N(C[C@H]45)C[C@H](N5)CC4)n3S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from Cc1c(C)[nH]c(=O)cn1
hop_571,C1C[C@@H](N2)CN(C[C@H]12)c3ccc(OC[C@@]45N(C[C@H](F)C4)CCC5)c(c36)NC(=O)[C@](O)(C6=O)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from O=C1[C@@](C)(O)C(=O)Nc(c12)cccc2
hop_572,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]([C@H]([C@@H](O3)CCC4)N(C[C@H]56)C[C@H](N6)CC5)[C@@H]([C@H]34)CNC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C12CCC[C@H](O2)CCC1
hop_573,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@]3(C)[C@@H](N(C[C@H]45)C[C@H](N5)CC4)[C@@H](c(c36)sc[nH+]6)S(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC1(C)CCc(c12)sc[nH+]2
hop_574,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)[C@H]([C@@H](CS3)/C4=N\O)C[C@@H](OC(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@]34CC(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 2 from O/N=C(\[C@H]12)[C@@H](SC1)[C@H](O)CC2
hop_575,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@H](c(c34)oc(n4)C)[C@@H](N(C[C@H]56)C[C@H](N6)CC5)C[C@H]3N(C)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from Cc(n1)oc(c12)CCCC2
hop_576,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](c(c34)n(C)cc3)[C@](C)(CN(C[C@H]56)C[C@H](N6)CC5)N[C@]4(C)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC1(C)NC(C)(C)Cc(c12)n(C)cc2
hop_577,C1[C@@H](F)CN(CCC2)[C@]12COc(n3)cc(=O)n(c34)[C@@H]([C@](C)(CS4)S(=O)(=O)CN(C[C@H]56)C[C@H](N6)CC5)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from S1C[C@@H](C)Cn(c12)c(=O)ccn2
hop_578,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)CNc(n3)[n+]([nH]c3N(C[C@H]45)C[C@H](N5)CC4)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from Nc1nc[nH][nH+]1
hop_579,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]([C@]3([NH3+])C#N)[C@@H]([C@H](C)[C@H](C3)N(C[C@H]45)C[C@H](N5)CC4)N(C6)CC6c7cc(O)cc(c78)ccc(F)c8C#C St 1 from N#C[C@@]1([NH3+])CC[C@H](C)CC1
hop_580,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](Cc3c4[nH+]n(C)c3)[C@@H]([C@@]45N(C[C@H]67)C[C@H](N7)CC6)CN(C)[C@@H]5\C=C\Cc8cc(O)cc(c89)ccc(F)c9C#C St 1 from Cn(c1)[nH+]c(c12)[C@@H]3[C@H](CC2)CN(C)C3
hop_581,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)CC[C@]3(C)[N@@H+](C(C)(C)C/C(=N/O)[C@H]3N(C[C@H]45)C[C@H](N5)CC4)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)CC(=NO)CC(C)(C)[N@H+]1C
hop_582,C1[C@@H](F)CN(CCC2)[C@]12COc3c(N)nn(c34)c(c(nn4)CN(C[C@H]56)C[C@H](N6)CC5)S(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from c1c(N)nn(c12)ccnn2
hop_583,C1[C@@H](F)CN(CCC2)[C@]12COc(cc(c3C)N(C[C@H]45)C[C@H](N5)CC4)c(c36)nc([nH]6)OCCc7cc(O)cc(c78)ccc(F)c8C#C St 1 from Cc1cccc(c12)nc([nH]2)O
hop_584,C#Cc1c(F)ccc(c12)cc(O)cc2[C@H]([C@H]3CNC(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@@H](n6c(C)c(C)c(c6c37)ccc7[NH3+])c8cccc(c8)OC[C@]19N(C[C@H](F)C9)CCC1 St 1 from Cc1c(C)n2CCCc(c2c13)c([NH3+])cc3
hop_585,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@]3(C)[C@H](C4)C[C@@H]5[C@]4([C@]356)[C@@](CC[C@H]6O)(CN(C[C@H]78)C[C@H](N8)CC7)COC[C@]19N(C[C@H](F)C9)CCC1 St 1 from CC1(C)[C@H](C2)C[C@@H]3[C@]2([C@]134)C(C)(C)CC[C@H]4O
hop_586,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(O3)[C@H](C(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@H]([C@H]3[C@H]67)N(CC6)[C@@H](C7)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1NO[C@@H]([C@@H]12)C3CCN2CC3
hop_587,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@H](C3[O-])[C@H](C)[C@H](C(C=34)=NC(C)=C(C)[C@@H]4N(C[C@H]56)C[C@H](N6)CC5)NS(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC(C1)=C(C)N=C(C1=2)C[C@@H](C)CC2[O-]
hop_588,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H](c3c4cccc3)CC(=C45)NC(=O)[C@@H]([C@H]5N(C[C@H]67)C[C@H](N7)CC6)N(C)C(=O)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from c1cccc(c12)CCC3=C2CCC(=O)N3
hop_589,C1[C@@H](F)CN(CCC2)[C@]12COC[C@](CN(C)C3)([C@@]34N(C[C@H]56)C[C@H](N6)CC5)C[N@@+](C)(C4)C(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[N@H+](C1)C[C@@H]([C@@]12C)CN(C)C2
hop_590,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]([C@]3(O)C(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@H](CC(=O)C[C@H]36)[N@+]6(C)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1C(=O)C[C@H]([N@H+]2C)C[C@H]([C@@H]12)O
hop_591,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H]3[C@H](C(C)(C)N[C@@]3(C#N)CNC(=O)N(C[C@H]45)C[C@H](N5)CC4)c6cccc(c6)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from N#C[C@H](N1)CCC1(C)C
hop_592,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@@]34[C@@]5(CC(=O)N(C[C@H]67)C[C@H](N7)CC6)[C@](C)(C(=O)[C@]4(O)CO5)C[C@@H]3c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C[C@@]12[C@]3(C)[C@@H]([C@](C1=O)(CO3)O)CC2
hop_593,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@@]3(C#CCN(C[C@H]45)C[C@H](N5)CC4)N(C)C(=O)Cn(c36)ccc6CNC(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 2 from C[C@@H]1N(C)C(=O)Cn(c12)ccc2
hop_594,C1C[C@@H](N2)CN(C[C@H]12)C(=O)c3cc(OC[C@@]45N(C[C@H](F)C4)CCC5)[nH+]n3S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from c1c[nH][nH+]c1
hop_595,C1[C@@H](F)CN(CCC2)[C@]12COC[C@](CC(C)(C)C[C@]3(O)C)(CC(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@H]3N(C6)CC6c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC1(C)CC(C)(C)CC(C)(C1)O
hop_596,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@H](NCC3)c(c34)c(N(C[C@H]56)C[C@H](N6)CC5)[nH+]c(c4)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from Cc(c1)[nH+]cc(c12)CNCC2
hop_597,O=C1N(C)C(=O)N[C@@]12[C@H]3[C@@H](OC[C@@]45N(C[C@H](F)C4)CCC5)C[N@@H+](C2)[C@H](CC(=O)N(C[C@H]67)C[C@H](N7)CC6)[C@H]3S(=O)(=O)Cc8cc(O)cc(c89)ccc(F)c9C#C St 1 from N1C(=O)N(C)C(=O)[C@]12[C@H]3CC[N@@H+](C2)CC3
hop_598,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@](C)([NH2+]C3(C)C)C(=O)[C@@]3(CN(C)C(=O)N(C[C@H]45)C[C@H](N5)CC4)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)C(=O)[C@@H](C)C(C)(C)[NH2+]1
hop_599,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@H]3CC[C@H]([C@@H](C)C4)[N@@H+]3[C@@]45C[C@H](CC[C@H]5N(C[C@H]67)C[C@H](N7)CC6)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1CC[C@@H]([C@H](C)C2)[N@H+]1C23CCCCC3
hop_600,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@@H](CC[C@H]34)[C@H](C4=O)[C@H](N(C[C@H]56)C[C@H](N6)CC5)[C@H](C3)COC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C[C@H]1CC[C@@H](C(=O)[C@@H]12)C[C@H](C)C2
hop_601,C1C[C@@H](N2)CN(C[C@H]12)C(=O)NC[C@@]34[C@H](N[C@@H]5[C@@H]([NH2+]3)CCCC5)CC[C@@H]([C@H]4c6cc(O)cc(c67)ccc(F)c7C#C)c8cccc(c8)OC[C@]19N(C[C@H](F)C9)CCC1 St 1 from C1CCC[C@@H]([C@H]12)[NH2+][C@H]3[C@H](N2)CCCC3
hop_602,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@H]([C@H]3[C@@]45C)[C@@H]([C@@]5(C)C[C@@H]3N(C[C@H]67)C[C@H](N7)CC6)N[C@H]4C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 3 from C[C@@]12[C@]3(C)[C@H](CC2)C[C@H]1NC3
hop_603,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[N@+]34[C@H](CNCC4)[C@@H](N(C[C@H]56)C[C@H](N6)CC5)[C@H](N)[C@H]3CCc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1[C@H](N)C[N@H+]([C@@H]12)CCNC2
hop_604,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@@H](C[C@@H]3[C@@]45NC(=O)N(C)C5=O)[N@@H+]([C@H]4S(=O)(=O)CN(C[C@H]67)C[C@H](N7)CC6)C[C@H]3c8cc(O)cc(c89)ccc(F)c9C#C St 2 from N1C(=O)N(C)C(=O)[C@]12[C@H]3CC[N@@H+](C2)CC3
hop_605,C1C[C@@H](N2)CN(C[C@H]12)C(=O)SN3C[C@@H](C(=O)OC[C@@]45N(C[C@H](F)C4)CCC5)N(C)CC[C@@H]3C(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CN1CCCN(S)CC1
hop_606,C1[C@@H](F)CN(CCC2)[C@]12COc3cc(N(C[C@H]45)C[C@H](N5)CC4)cc(c3[C@]67C(=O)N(C)C(=N7)O)C[C@@H](C6)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from N1=C(O)N(C)C(=O)[C@@]12c3c(CCC2)cccc3
hop_607,C1[C@@H](F)CN(CCC2)[C@]12COC[C@](C)([C@@H]([N@@H+](C)C3)[C@H]4N(C[C@H]56)C[C@H](N6)CC5)C[C@]34CCNC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[N@H+](C1)[C@H](C2)C(C)(C)C[C@@]12C
hop_608,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@H]3[C@@](C)([C@]34[C@@H]5[C@@H]([C@H]6CC[C@@H]5C6)[C@@H]4CN(C[C@H]78)C[C@H](N8)CC7)c9cc(O)cc(c19)ccc(F)c1C#C St 1 from C[C@H](C1)[C@]12[C@@H]3[C@H]([C@@H]2C)[C@@H]4C[C@H]3CC4
hop_609,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@]34[C@@](C[NH2+]C3)(N(C[C@H]56)C[C@H](N6)CC5)[C@H](O)C[C@H](C4)N(C)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1[NH2+]C[C@H]([C@@H]12)CCC[C@@H]2O
hop_610,C#Cc1c(F)ccc(c12)cc(O)cc2Cc3noc(c34)c5c([nH]nc5C)[C@H](N(C[C@H]67)C[C@H](N7)CC6)[C@H]4N(C)C(=O)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from Cc1n[nH]c2CCc(c3c12)c(C)no3
hop_611,C#Cc1c(F)ccc(c12)cc(O)cc2[C@H](C(=O)C3)[C@@](O4)(CNS(=O)(=O)CN(C[C@H]56)C[C@H](N6)CC5)CC[C@@]34CN(C)C(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 2 from C[C@]12CC[C@@H](O2)CC(=O)C1
hop_612,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]3Cc(cccc4)c4[C@@H](OC(=O)[C@H]5N(C[C@H]67)C[C@H](N7)CC6)[C@@]35N8CCC(CC8)c9cc(O)cc(c19)ccc(F)c1C#C St 1 from C1C(=O)O[C@H]([C@@H]12)c3c(CC2)cccc3
hop_613,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)CNC(=C3O)C(=N[C@@](C)(c(c34)cccc4)CNC(=O)N(C[C@H]56)C[C@H](N6)CC5)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from OC1=C(N)C(C)=N[C@@H](C)c(c12)cccc2
hop_614,C#Cc1c(F)ccc(c12)cc(O)cc2-c(c3CN(C)C(=O)N(C[C@H]45)C[C@H](N5)CC4)nc(n36)occ6COC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from o1cc(C)n(c12)ccn2
hop_615,C1[C@@H](F)CN(CCC2)[C@]12COC[C@]3(O)[C@H](N(C[C@H]45)C[C@H](N5)CC4)CO[C@@H](C)[C@H]3N(C6)CC6c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@]1(O)C[C@@H](C)OCC1
hop_616,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)Cn3c[nH+]c(CCN4C)c3[C@]45[C@H](CN(C)C[C@H]5N(C[C@H]67)C[C@H](N7)CC6)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 2 from CN1CCc([nH+]c[nH]2)c2C13CCN(C)CC3
hop_617,C1[C@@H](F)CN(CCC2)[C@]12COc(c3)cccc3[C@H]([C@H]4c5cc(O)cc(c56)ccc(F)c6C#C)SCc(c47)scc7CN8CCC(CC8)N(C[C@@H]19)C[C@H](N1)CC9 St 1 from Cc1csc(c12)CSCC2
hop_618,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@H](O3)[C@@H](N(C[C@H]45)C[C@H](N5)CC4)/C(=N/O)[C@]3(C)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from O/N=C1\[C@@H](C)OCC1
hop_619,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](C3)C[C@@H]([NH3+])[C@@](CN(C)C4)(N(C[C@H]56)C[C@H](N6)CC5)[C@]34S(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 3 from CN(C1)C[C@@H]([C@H]12)CCC[C@@H]2[NH3+]
hop_620,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)[C@]34[N@H+](C)C[C@](CCC4)(N(C[C@H]56)C[C@H](N6)CC5)[C@@H]3NS(=O)(=O)COC[C@@]78N(C[C@H](F)C7)CCC8 St 2 from C[N@@H+](C1)[C@H](C[C@H]12)CCC2
hop_621,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@](C)([C@H]3N(C[C@H]45)C[C@H](N5)CC4)[C@H](Cc(c36)n(C)nn6)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@@H](C1)CCc(c12)n(C)nn2
hop_622,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@@H]3[C@H](C[C@@H]([C@@H]4[C@@]35O)C[C@H]5N(C[C@H]67)C[C@H](N7)CC6)[C@H]4C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from O[C@]12[C@H]3[C@@H](CC2)C[C@@H](C1)C3
hop_623,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)CN[C@@H]3[C@H](N(C[C@H]45)C[C@H](N5)CC4)CC(=O)N(C)C[C@H]3S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CN1CC[C@H](N)CCC1=O
hop_624,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]3C[N@H+]([C@H](C4)C(=O)N(C[C@H]56)C[C@H](N6)CC5)N(C)[C@H]([C@@H]34)S(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 2 from CN(C1)[N@H+](CC2)CCC12
hop_625,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](c(c34)ncnc3)[C@H]([C@@H]([NH3+])[C@@H]4N(C[C@H]56)C[C@H](N6)CC5)C#CCc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1[C@H]([NH3+])CCc(c12)ncnc2
hop_626,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]([C@@H]3CN(C[C@H]45)C[C@H](N5)CC4)C(=O)N(O3)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from N1O[C@H](C)CC1=O
hop_627,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@@H]([C@@H]([C@H](N3)CCCC4)N(C[C@H]56)C[C@H](N6)CC5)C[C@]34C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from [C@H]12CCC[C@H](N2)CCCC1
hop_628,C1C[C@@H](N2)CN(C[C@H]12)C(=O)C[C@H]3N(C)CC[C@H](c4cc(O)cc(c45)ccc(F)c5C#C)[C@]36NC(=O)C[C@@H]6c7cccc(c7)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from CN(C1)CCC[C@]12CCC(=O)N2
hop_629,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@]34[C@H](C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@@H]7C[C@H](C)[C@@](C3)(O)C[C@H](C4)[C@H]7c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C[C@@H]1C[C@H](C2)C[C@@H](C3)C[C@H]2C[C@]13O
hop_630,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@@H](C3)[C@@H](N(C[C@H]45)C[C@H](N5)CC4)C[C@@H](CC(=O)CC6)[N@+]36CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1C(=O)CC[N@@H+]([C@@H]12)CCCC2
hop_631,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@@H](NS3(=O)=O)\C(=N\C)c(c34)c(C(=O)N(C[C@H]56)C[C@H](N6)CC5)cc(c4)C(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C/N=C\1[C@H](C)NS(=O)(=O)c(c12)cccc2
hop_632,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C3)C([C@H](C)[C@H]([C@]345)C(=O)NC5=O)[C@H](N(C[C@H]67)C[C@H](N7)CC6)[C@H]4C#CCc8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1CC(CC2)[C@H](C)[C@H]([C@]123)C(=O)NC3=O
hop_633,C1[C@@H](F)CN(CCC2)[C@]12CO[C@]34[C@H](NCCC3)[C@@H](N(C[C@H]56)C[C@H](N6)CC5)C[NH2+][C@@H]4CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1[NH2+]CC[C@@H]([C@@H]12)NCCC2
hop_634,C#Cc1c(F)ccc(c12)cc(O)cc2CC[C@H](CCC(=O)C[C@H]3N(C[C@H]45)C[C@H](N5)CC4)S[C@H]3CCN(C)C(=O)OC[C@@]67N(C[C@H](F)C6)CCC7 St 1 from O=C1CC[C@@H](C)SCCC1
hop_635,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)C[N@@H+]([C@H]3C)C[C@]34C[C@@H](C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@@H](CC4)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C[N@@H+](C1)[C@H](C)C12CCCCC2
hop_636,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](C(=N3)O)[C@@](n(c34)[nH+]cc4C)(C(=O)N(C[C@H]56)C[C@H](N6)CC5)CN(C7)CC7c8cc(O)cc(c89)ccc(F)c9C#C St 1 from Cc1c[nH+]n(c12)[C@@H](C)CC(=N2)O
hop_637,C1C[C@@H](N2)CN(C[C@H]12)c(c3)cccc3[C@]4(C)N[C@H](CNC(=O)OC[C@@]56N(C[C@H](F)C5)CCC6)[C@H](c(c47)[nH]cn7)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C[C@H]1NCCc(c12)[nH]cn2
hop_638,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](C(=O)C3)[C@H]([C@H]4N(C[C@H]56)C[C@H](N6)CC5)C[C@@H]3[C@H](C47CC7)N(C)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 2 from C1CC12C[C@@H]3CC(=O)C[C@H](C2)C3
hop_639,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@H]([C@H]([C@H]34)N(C[C@H]56)C[C@H](N6)CC5)N([C@@H](C3)C(=O)O4)CCc7cc(O)cc(c78)ccc(F)c8C#C St 1 from [C@@H]12C(=O)O[C@@H](C1)CCN2
