ID,SMILES,Kd,IC50,erk_IC50,log_Kd,log_IC50,log_erk_IC50,binding_energy,uncertainty,RMSD,CNNscore,CNNaffinity,CNNvariance
625_28,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@]21CCCN1C[C@@H](C2)F,,0.6,171.0,,-0.5108089572382115,5.14166361498219,-13.77192,-1.04488,0.53785,0.89932,8.2294,0.07359
625_29,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(C[C@@H](C2)F)C,5.0,1.8,779.0,1.6094399124321002,0.5877922204422426,6.658011058707718,-12.96041,-0.65286,0.41509,0.8402,8.02133,0.14368
625_30,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=C1C=NNC1=CC(=C2C)C)F)OC[C@H]2N(CCC2)C,152.0,57.0,5093.0,5.023880586635748,4.043051443273131,8.535622328848083,-13.01254,-0.73977,0.39938,0.74294,7.85934,0.09731
625_31,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CC(C2)(F)F)C,121.0,296.7,8501.0,4.795790628241366,5.6927215610008535,9.047939083793691,-13.04797,-0.91324,0.31349,0.81819,7.99036,0.05679
paper_5a,FC1=C(C2=C(C(Cl)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6C[C@H](CC#N)NCC6,,100000.0,,,11.512925465070229,,-13.1426,-1.26493,0.38246,0.79801,7.92306,0.04561
paper_5b,FC1=C(C2=C(C(Cl)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCNCC6,3500.0,,,8.160518250334647,,,-13.46619,-0.84468,0.86612,0.71479,7.73724,0.16341
paper_6,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCNCC6,190.0,980.0,,5.2470241247920635,6.887552581868699,,-13.41784,-0.74565,0.92647,0.72277,7.63088,0.2719
paper_7,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCNCCC6,420.0,2600.0,,6.040254735086937,7.863266727855727,,-12.95524,-0.22835,1.00352,0.65066,7.69067,0.38933
paper_8,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCN(C)CC6,8700.0,54000.0,,9.0710783057921,10.896739325731597,,-7.76446,-1.28137,0.92934,0.5963,5.95047,0.0687
paper_9,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCOCC6,1500.0,12000.0,,7.313220393756968,9.39266192960347,,-7.77191,-1.2378,0.96098,0.57755,5.87892,0.11109
paper_10,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC(C)NCC6,380.0,2100.0,,5.94017127903622,7.649692628473419,,-11.75941,-0.7351,0.83975,0.62675,7.5424,0.34967
paper_11,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6C(C)CNCC6,280.0,1500.0,,5.634789638883534,7.313220393756968,,-11.99816,-1.27474,0.7245,0.59531,7.54393,0.36508
paper_12,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC7NCC6C7,96.0,650.0,,4.564348295634497,6.476972378274298,,-12.64098,-0.69741,1.02553,0.64811,7.66339,0.39102
paper_14,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC(C7)NC7C6,73.0,310.0,,4.290459578134683,5.736572329737256,,-13.2463,-0.6806,0.26955,0.86206,7.6687,0.07644
31678_32,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@@H]1N(CCC1)C)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,,239.55,,,5.4787622050740685,,-8.90875,-0.71163,1.08155,0.41575,7.15725,0.19918
paper_13,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC7NCC6CC7,46.0,49.4,7864.0,3.8286416138803756,3.899950626623006,8.97005066309862,-12.32635,-0.59123,0.76381,0.67597,7.68376,0.30593
646_122,C(C)C2=C1C(=CC=CC1=CC=C2)N8CC3=C(C(=NC(=N3)OC[C@@]45CCCN4C[C@@H](C5)F)[C@@H]6C[C@@H]7CC[C@H](C6)N7)CC8,,121.45,2359.0,,4.799502737786589,7.765993083646759,-7.24314,-1.84523,0.74541,0.51143,6.55382,0.70841
646_55,OC=1C=C(C2=CC=CC=C2C1)N1CC=2N=C(N=C(C2CC1)N1C[C@@H]2C[C@@H]([C@H](C1)N2)O)OC[C@H]2N(CCC2)C,179806.37,273.2,2334.33,12.099635828701322,5.610204164299855,7.7554801953108266,-7.30977,-1.72497,0.76626,0.38108,5.63593,0.07459
646_117,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)CN(CC1)C1=CC(=CC2=CC=CC(=C12)Cl)O,,0.6,76.5,,-0.5108089572382115,4.337290871551436,-7.2135,-1.35249,1.93791,0.37547,6.08787,0.22111
646_18,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@H](CC2)COC(NC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,1.8,106.0,,0.5877922204422426,4.663439188451685,-6.03269,-2.75236,3.06799,0.27939,6.07465,0.5214
646_7,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)CN(CC1)C1=CC(=CC2=CC=CC(=C12)CC)O,,0.9,12.5,,-0.10534940460844315,2.5257294443079354,-12.88976,-1.19051,0.89567,0.75043,8.10896,0.06079
646_88,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@@H]([C@@H](C1)N2)C)OC[C@H]2N(CCC2)C,1403.45,679.75,13438.0,7.246688777069984,6.521725098223871,9.505841794224253,-7.27792,-1.3281,1.11891,0.5496,6.24879,0.19996
646_90,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C/C(/[C@@H](C1)N2)=C/C#N)OC[C@H]2N(CCC2)C,13998.25,5731.45,,9.546687601498618,8.653723833541978,,-7.03724,-2.05991,2.43647,0.19703,6.2421,0.1764
646_94,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@@H]([C@@H](C1)N2)COC)OC[C@H]2N(CCC2)C,,606.0,16667.0,,6.406880002570964,9.721185996142164,-6.87771,-1.4225,0.88195,0.51809,6.19792,0.23119
646_96,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@@H]([C@@H](C1)N2)O)OC[C@H]2N(CCC2)C,58.3,190.9,16667.0,4.065602264883019,5.251749783115147,9.721185996142164,-7.18255,-1.66422,0.99726,0.35249,6.00111,0.2058
paper_21,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,500000.0,1.25,300.25,13.122363377424328,0.22315155128220998,5.704615494265671,-13.71957,-0.78319,0.89157,0.67779,7.91815,0.19264
paper_18,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(N5CC(N(C)C)C5)N=C4N6C[C@@H](CC7)N[C@@H]7C6,42.1,48.9,1696.45,3.7400479782179987,3.889777600979783,7.436293117241361,-13.83724,0.22482,0.50875,0.83605,7.68731,0.09821
us_226,F[C@H]1CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,6.9,14.8,3820.4,1.9315228608775257,2.694627856445517,8.248110410778109,-13.39876,-1.12838,0.55958,0.68953,8.11014,0.21779
us_137,Fc1c(ncc2c(nc(OC[C@H]3CCCO3)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,,3892.0,,,8.266678445875268,,-12.62829,-0.83308,0.58266,0.6252,7.74473,0.24568
paper_33,FC1=C(C2=C(C(C#C)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,0.1,2.05,71.1,-2.302485097993712,0.7178446711871995,4.264087477456161,-13.70627,-1.29041,0.64619,0.65535,7.96778,0.05581
paper_17,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OCCN(C)C)N=C4N5C[C@@H](CC6)N[C@@H]6C5,3.1,73.4,6871.25,1.1314053372923492,4.2959240718602425,8.835101320630208,-12.81241,-0.45944,0.48598,0.75819,7.43362,0.05392
paper_16,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C([H])N=C4N5C[C@@H](CC6)N[C@@H]6C5,,1766.25,11419.55,,7.476613939660449,9.343082078755897,-8.02939,-0.31131,0.75889,0.6872,5.75208,0.03351
paper_38,FC1=C(C2=C(C(C#C)=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,0.0,1.15,10.55,-11.512925464970229,0.13977063798952563,2.356126807788925,-14.3879,-1.19415,0.35621,0.80513,8.0377,0.04241
paper_26,FC1=C(C2=C(C([H])=CC=C3)C3=CC=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,194.6,6691.55,,5.270946221139365,8.808600816869115,-13.90975,-0.9438,0.43668,0.70784,7.79565,0.06053
paper_30,FC1=C(C2=C(C(CC)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,3.85,325.05,,1.348075745698917,5.783979047414975,-13.69945,-1.21223,0.64889,0.66452,7.97628,0.05436
paper_36,FC1=C(C2=C(C(C#C)=C(F)C=C3)C3=CC=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,1.25,24.05,,0.22315155128220998,3.1801354123520995,-14.03878,-1.20956,0.61858,0.70548,8.13317,0.0635
paper_15,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6C[C@@H](CC7)N[C@@H]7C6,1.6,3.85,625.7,0.4700098792262044,1.348075745698917,6.438871038986417,-13.56358,-0.6841,0.3361,0.81161,7.70209,0.06128
paper_25,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@]56N(C[C@H](F)C6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,1.7,1.74,58.4,0.5306341333978106,0.5538908603363598,4.067316061067043,-13.87332,-0.85613,0.27879,0.77338,7.81193,0.05313
us_459,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)CCC23CCCN3CCC2)C(=C(N=C1)C1=CC=CC2=CC=CC(=C12)F)F,,1600.0,,,7.377758914477872,,-13.6506,-1.03238,1.16571,0.545,7.8827,0.16158
us_225,CO[C@H]1CN2CCC[C@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,8.1,8.65,2545.15,2.091865296245532,2.157560477012484,7.841944870273092,-13.85315,-1.14686,0.53086,0.78992,8.13791,0.1178
us_224,O[C@H]1CN2CCC[C@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,,17.05,5324.25,,2.8361507902396177,8.580027137465803,-13.89176,-1.10313,0.72541,0.74277,8.02003,0.16538
paper_27,FC1=C(C2=C(C(F)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,8.95,394.5,,2.1916546496045752,5.97761916563447,-13.75955,-1.10421,0.70875,0.66875,7.9321,0.11146
paper_31,FC1=C(C2=C(C(OC)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,55.5,1913.15,,4.016383200932553,7.556506382466237,-8.61296,-0.81388,1.18787,0.59409,6.83789,0.05334
paper_32,FC1=C(C2=C(C(CO)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,47.55,7328.45,,3.861781999296319,8.899519314130043,-12.6611,-1.1937,1.33225,0.67068,8.00636,0.10375
us_330,Oc1cc(-c2ncc3c(nc(OCC45CCCN4C[C@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c2c(Cl)cccc2c1,,1.35,11.05,,0.3001119998303109,2.402431332940728,-14.05486,-0.91867,0.90046,0.75818,8.14252,0.10127
paper_1,FC1=C(C2=C(C(C#C)=C(F)C=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@]56N(C[C@H](F)C6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,0.0,1.47,2.07,-11.512925464970229,0.385269203488595,0.7275534381834832,-14.70886,-1.2739,0.47396,0.82395,8.23227,0.03437
us_468,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3C[C@H](C2)F)C(=C(N=C1)C1=CC(=CC2=CC=CC(=C12)CC)O)F,,1.4,16.35,,0.3364793794528456,2.7942285089638705,-13.95933,-1.1818,0.82491,0.73228,8.18019,0.11053
us_461,[C@@H]12OC[C@@H](N(C1)CCOC=1N=C(C3=C(N1)C(=C(N=C3)C3=CC(=CC1=CC=CC=C31)O)F)N3C[C@H]1CC[C@@H](C3)N1)C2,27.9,55.37,3641.35,3.3286270472501944,4.014038111438074,8.20010977373924,-13.164,-0.26098,0.28287,0.76486,7.55364,0.0421
us_366,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)C(=C(N=C1)C1=CC(=CC2=CC=CC(=C12)F)O)F,,0.6,5.95,,-0.5108089572382115,1.783392900228395,-13.11607,-1.05187,0.75726,0.58441,7.95162,0.39765
us_288,C[C@@H]1C[C@H]1c1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,,228.95,4900.25,,5.433503682780763,8.497041505246097,-12.79356,-1.10611,0.66596,0.74838,7.95547,0.05875
paper_19,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OCCC5=NC=CN5C)N=C4N6C[C@@H](CC7)N[C@@H]7C6,8.3,19.75,6891.55,2.1162567196211035,2.9831539976761166,8.838051303873744,-13.12228,-0.91947,0.33137,0.86889,7.74562,0.03733
paper_29,FC1=C(C2=C(C(C)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,27.5,2704.65,,3.314186368308823,7.902727796587823,-13.88725,-0.96541,0.73393,0.66783,7.96552,0.12258
us_149,CO[C@H]1CC(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)N(C)C1,119.3,502.45,4207.8,4.781641412926163,6.219496152397445,8.344695227147458,-12.77097,-0.89828,0.7064,0.67243,7.88352,0.14916
us_357,CN1CC[C@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,,262.6,11920.1,,5.570631999949426,9.385981330684816,-12.93596,-0.80556,0.70709,0.66293,7.84928,0.15338
us_359,CN1CC[C@@H](C1)Oc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,,1808.85,,,7.500446568746085,,-13.4842,-0.75941,0.96563,0.68035,7.83334,0.07249
paper_37,FC1=C(C2=C(C(Cl)=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,1.2,85.4,,0.18232989009256595,4.447346217890536,-14.52143,-0.91908,0.36201,0.81663,8.00427,0.08277
us_448,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)C(=C(N=C1)C1=C(C=CC=C1)C1CC1)F,,168.8,,,5.128714641403561,,-11.95957,-1.06768,0.83901,0.68923,7.82027,0.21999
us_406,CO[C@H]1CN2CCC[C@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3cccc(F)c23)C1,,0.75,240.25,,-0.28766873920733577,5.48168008947371,-13.94621,-0.97343,0.56998,0.76578,7.94327,0.0551
paper_28,FC1=C(C2=C(C(Cl)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,5.1,10.25,515.0,1.6292425005126714,2.327278681193697,6.244166920081211,-13.784,-1.08532,0.69515,0.70514,8.04412,0.14957
us_452,C[C@@H]1C[C@H]1c1c(Cl)cc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,1.33,46.0,,0.2851864610023889,3.8286416138803756,-13.38411,-0.44435,0.73606,0.75663,8.17714,0.1524
paper_34,FC1=C(C2=C(C=C(F)C=C3)C3=CC=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,27.0,370.0,,3.2958372363746307,5.913503032665297,-13.82913,-0.87873,0.74417,0.65815,7.95946,0.16869
paper_23,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OCC56N(CCC6)C(CC5)=O)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,750.5,10000.0,,6.620739664397966,9.210340372976182,-13.99936,-0.78248,0.35893,0.75248,7.75171,0.04975
paper_22,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OCC5(CCCC6)N6CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,12.0,650.0,,2.4849074831209865,6.476972378274298,-13.94542,-0.76734,0.65071,0.69131,7.73713,0.02272
paper_35,FC1=C(C2=C(C(F)=C(F)C=C3)C3=CC=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,,7.0,97.0,,1.9459115776257214,4.574711081596161,-14.6632,-1.0222,0.42167,0.72977,8.10172,0.12201
us_56,OC[C@@H](O)COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,13805.3,6024.0,,9.532807856109285,8.703506771139756,,-12.86596,-0.77805,0.28039,0.83471,7.63111,0.13799
us_66,Fc1c(ncc2c(nc(OC[C@@]34CCCN3C(CCl)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,,273.8,1332.6,,5.612397949377357,7.194887207632564,-13.74801,-1.2155,0.44518,0.69719,8.01727,0.1041
